ID;Mandante;Chutes;Chutes a gol;Posse de bola;Passes;Precisão de passe;Faltas;Cartões amarelos;Cartões vermelhos;Impedimentos;Escanteios
7931;0;14;2;49%;382;78%;19;2;0;2;6
7939;1;24;6;42%;349;88%;17;1;0;1;6
7939;0;13;4;58%;493;89%;24;2;1;1;4
7936;1;20;7;65%;470;83%;11;4;0;2;18
7936;0;10;4;35%;272;71%;16;1;0;1;3
7937;1;9;3;57%;505;86%;11;0;0;1;4
7937;0;8;5;43%;384;81%;11;1;0;2;3
7935;1;18;6;45%;309;79%;21;1;0;1;7
7935;0;15;6;55%;392;80%;8;1;0;2;4
7932;1;24;7;52%;378;83%;18;2;0;1;7
7932;0;9;2;48%;363;84%;16;3;0;0;2
7930;1;;;;;;;;;;
7930;0;;;;;;;;;;
7934;1;8;4;57%;417;84%;9;2;0;4;2
7934;0;11;4;43%;308;75%;15;1;0;3;3
7940;1;11;3;43%;414;86%;14;3;1;1;4
7940;0;13;5;57%;549;89%;10;2;0;1;4
7941;1;2;0;42%;382;74%;11;3;0;3;2
7941;0;11;4;58%;504;81%;21;4;0;2;6
7942;1;9;3;40%;324;77%;15;3;0;3;2
7942;0;11;5;60%;487;82%;18;3;0;0;4
7944;1;10;4;54%;444;81%;10;0;0;4;4
7944;0;18;6;46%;377;80%;19;1;0;2;2
7943;1;17;2;63%;525;80%;12;3;0;2;9
7943;0;10;4;37%;321;71%;24;2;0;3;2
7945;1;15;4;53%;496;80%;24;2;0;2;6
7945;0;10;4;47%;447;80%;16;3;0;1;3
7952;1;19;4;79%;728;92%;16;3;0;1;3
7952;0;13;3;21%;196;72%;18;3;0;1;3
7951;1;25;13;56%;515;81%;19;0;0;3;8
7951;0;8;5;44%;426;74%;11;1;0;1;4
7950;1;23;8;55%;558;88%;13;3;0;1;12
7950;0;9;3;45%;472;82%;8;1;0;1;3
7953;1;12;5;45%;420;80%;16;0;0;1;3
7953;0;15;3;55%;486;85%;18;5;0;5;8
7954;1;13;7;34%;284;72%;15;1;0;2;11
7954;0;9;3;66%;555;88%;19;1;1;1;5
7956;1;11;5;42%;421;80%;17;3;0;1;1
7956;0;14;8;58%;571;87%;7;1;0;0;7
7955;1;10;1;52%;430;82%;20;3;0;3;3
7955;0;9;1;48%;400;82%;31;3;0;0;3
7957;1;13;3;52%;474;87%;16;1;0;4;5
7957;0;12;3;48%;443;85%;18;2;0;3;7
7958;1;25;7;59%;515;83%;28;2;0;2;9
7958;0;6;1;41%;379;79%;14;3;0;2;4
7959;1;9;6;46%;371;81%;29;2;0;1;5
7959;0;13;1;54%;416;84%;17;3;1;4;8
7960;1;24;8;47%;491;86%;16;2;0;0;7
7960;0;5;2;53%;571;88%;14;3;0;0;5
7961;1;9;2;35%;286;74%;25;4;1;3;5
7961;0;18;7;65%;541;88%;16;3;0;1;5
7962;1;12;3;65%;668;86%;11;1;0;0;6
7962;0;11;5;35%;369;75%;16;3;0;0;2
7963;1;11;6;61%;475;82%;14;2;0;2;4
7963;0;13;1;39%;309;77%;16;4;0;0;0
7965;1;10;4;42%;381;76%;16;1;0;2;3
7965;0;16;3;58%;505;82%;16;1;0;1;7
7964;1;8;3;40%;379;82%;16;2;0;1;3
7964;0;11;5;60%;559;86%;15;5;0;1;4
7966;1;10;5;43%;339;76%;13;2;0;1;1
7966;0;9;3;57%;433;78%;24;2;0;1;4
7967;1;11;4;31%;237;68%;13;0;1;0;4
7967;0;15;4;69%;509;82%;15;2;0;2;9
7968;1;12;1;59%;561;90%;9;2;0;2;4
7968;0;15;6;41%;392;87%;8;1;0;1;7
7969;1;11;6;32%;290;77%;9;1;0;0;2
7969;0;12;2;68%;587;88%;22;1;0;0;6
7970;1;8;2;61%;596;87%;17;3;0;1;1
7970;0;10;2;39%;390;80%;20;3;0;3;2
7971;1;13;3;52%;438;82%;19;5;0;2;6
7971;0;9;4;48%;406;81%;14;5;0;0;4
7972;1;6;0;56%;459;80%;23;5;0;0;5
7972;0;10;3;44%;362;78%;20;0;0;3;8
7974;1;13;4;48%;379;82%;16;4;0;3;2
7974;0;13;3;52%;410;79%;15;2;0;2;6
7973;1;11;5;58%;452;84%;19;3;1;1;4
7973;0;7;1;42%;337;72%;17;3;0;2;3
7976;1;23;13;64%;591;91%;15;2;0;0;10
7976;0;9;4;36%;352;82%;7;1;1;3;0
7975;1;10;5;26%;210;63%;9;2;0;1;7
7975;0;31;9;74%;609;87%;10;0;0;2;16
7977;1;11;5;41%;354;76%;23;5;0;1;4
7977;0;16;5;59%;513;85%;17;2;0;1;5
7979;1;22;2;58%;484;86%;18;3;0;1;13
7979;0;5;4;42%;375;81%;14;3;0;2;2
7978;1;25;5;68%;634;90%;14;2;0;4;5
7978;0;8;5;32%;304;68%;16;2;0;1;6
7980;1;14;5;66%;610;87%;21;4;0;1;7
7980;0;9;2;34%;326;73%;12;3;0;2;2
7981;1;6;3;33%;306;62%;20;1;0;3;2
7981;0;11;1;67%;620;81%;21;2;0;1;5
7982;1;6;2;33%;275;67%;26;5;0;5;3
7982;0;16;4;67%;541;82%;19;2;0;2;11
7983;1;15;5;67%;637;88%;15;3;0;0;5
7983;0;7;1;33%;314;78%;17;3;0;2;4
7984;1;10;3;46%;414;80%;23;5;0;1;6
7984;0;14;4;54%;474;82%;17;2;0;0;4
7985;1;17;5;48%;369;79%;21;5;0;4;5
7985;0;8;1;52%;383;76%;15;2;1;0;6
7986;1;15;2;46%;319;82%;17;2;1;1;10
7986;0;7;4;54%;397;75%;18;0;0;2;3
7987;1;10;2;55%;516;86%;21;2;0;1;0
7987;0;11;4;45%;425;84%;25;3;0;0;3
7988;1;11;4;38%;339;77%;21;1;0;1;6
7988;0;16;7;62%;538;84%;7;2;0;1;11
8040;1;15;5;57%;605;87%;13;2;0;3;4
8040;0;5;3;43%;464;80%;16;1;0;1;1
7989;1;21;7;60%;584;85%;14;0;0;0;5
7989;0;10;3;40%;405;81%;12;2;0;5;1
7990;1;7;2;47%;471;85%;14;3;0;2;5
7990;0;7;4;53%;542;87%;24;1;0;2;3
7991;1;12;3;46%;452;85%;19;4;0;1;2
7991;0;9;4;54%;527;84%;16;1;1;1;4
7992;1;9;1;49%;429;82%;15;2;0;1;8
7992;0;11;5;51%;456;82%;16;2;0;4;2
7993;1;13;6;59%;571;87%;22;2;0;0;3
7993;0;5;2;41%;395;83%;10;2;1;1;4
7994;1;14;5;54%;442;85%;16;3;0;2;7
7994;0;7;5;46%;388;80%;22;0;0;1;4
7996;1;13;3;59%;562;85%;14;1;0;0;5
7996;0;6;2;41%;387;79%;19;4;0;1;2
7995;1;22;6;53%;429;85%;14;6;0;5;9
7995;0;10;6;47%;399;80%;26;7;0;1;2
7997;1;14;4;55%;361;79%;16;1;1;1;4
7997;0;13;5;45%;308;73%;11;2;0;2;4
8000;1;9;4;27%;231;70%;22;2;0;4;2
8000;0;5;0;73%;620;85%;18;2;0;2;6
8001;1;11;4;43%;368;78%;14;2;1;0;2
8001;0;15;3;57%;468;84%;16;1;0;1;9
8002;1;11;3;46%;446;84%;16;1;0;1;3
8002;0;11;4;54%;511;87%;12;3;0;0;6
8003;1;17;6;55%;519;84%;23;1;0;1;6
8003;0;7;3;45%;433;80%;21;1;0;0;6
8005;1;11;5;58%;503;83%;15;2;0;1;2
8005;0;18;3;42%;354;77%;12;2;0;0;8
8004;1;14;6;41%;459;83%;8;1;0;2;5
8004;0;20;9;59%;647;86%;17;2;0;2;6
8006;1;11;1;48%;372;73%;21;3;0;1;5
8006;0;8;2;52%;403;75%;23;5;0;0;4
8007;1;13;5;63%;423;85%;17;2;0;2;9
8007;0;9;3;37%;267;76%;21;3;0;1;2
8008;1;29;7;73%;680;86%;10;1;0;1;11
8008;0;5;3;27%;277;60%;11;5;0;1;1
8009;1;14;8;52%;496;82%;18;0;0;3;5
8009;0;13;4;48%;468;78%;11;0;0;1;3
8010;1;18;8;62%;517;88%;12;1;0;3;11
8010;0;4;2;38%;329;80%;21;1;0;4;3
8011;1;15;6;61%;545;87%;18;3;0;1;12
8011;0;13;3;39%;339;81%;10;1;0;2;6
8012;1;16;8;61%;425;83%;21;2;2;0;7
8012;0;7;4;39%;269;75%;16;4;2;3;5
8013;1;20;4;38%;350;78%;23;1;1;1;5
8013;0;14;4;62%;581;85%;12;3;0;2;3
8015;1;9;5;62%;528;84%;11;2;0;1;8
8015;0;9;4;38%;326;69%;12;3;0;2;5
8014;1;15;3;51%;463;80%;21;3;0;0;3
8014;0;10;4;49%;451;80%;13;0;0;2;2
8016;1;8;2;32%;293;75%;7;1;0;2;3
8016;0;14;4;68%;603;86%;16;1;0;1;2
8017;1;8;2;49%;459;85%;16;1;0;0;3
8017;0;6;2;51%;471;83%;13;2;1;1;3
8018;1;17;6;53%;486;83%;18;1;0;1;9
8018;0;10;4;47%;453;84%;17;0;0;0;4
8019;1;13;3;47%;440;80%;14;1;0;0;4
8019;0;21;2;53%;476;85%;19;3;0;2;4
8020;1;17;3;62%;509;89%;19;1;0;3;7
8020;0;11;5;38%;310;81%;10;0;0;2;3
8021;1;12;4;53%;410;87%;27;5;0;0;6
8021;0;4;1;47%;383;82%;14;1;0;2;1
8022;1;18;6;55%;459;86%;27;4;1;0;9
8022;0;13;3;45%;396;82%;13;2;1;2;2
8023;1;14;5;60%;491;85%;18;4;0;5;5
8023;0;10;2;40%;341;74%;18;2;0;2;1
8024;1;17;3;47%;445;83%;15;1;0;1;7
8024;0;13;6;53%;508;87%;16;1;0;2;6
8025;1;8;4;41%;300;76%;11;1;0;4;4
8025;0;16;4;59%;424;79%;15;2;1;1;5
8027;1;17;9;62%;517;81%;15;0;0;1;10
8027;0;6;1;38%;317;68%;16;2;0;1;3
8026;1;10;4;55%;517;90%;13;2;2;1;5
8026;0;21;8;45%;437;88%;16;2;0;2;6
8028;1;17;6;51%;474;90%;12;1;1;1;8
8028;0;18;6;49%;479;87%;9;2;1;2;4
8029;1;9;5;55%;471;83%;15;2;1;0;1
8029;0;13;7;45%;380;81%;23;1;0;1;4
8030;1;10;2;43%;349;86%;21;4;0;3;9
8030;0;5;1;57%;463;85%;12;0;1;3;6
8031;1;10;5;55%;412;81%;18;3;0;1;5
8031;0;12;6;45%;338;81%;20;2;0;3;2
8032;1;15;3;48%;352;82%;14;2;1;0;5
8032;0;9;3;52%;378;84%;15;4;0;2;8
8033;1;14;3;57%;532;89%;11;1;1;2;6
8033;0;3;2;43%;424;87%;13;2;1;0;2
8034;1;14;7;64%;556;85%;13;1;0;5;8
8034;0;12;4;36%;306;75%;18;1;0;0;3
8035;1;9;2;53%;429;79%;16;2;1;5;5
8035;0;12;4;47%;380;79%;20;2;0;1;5
8036;1;8;3;37%;342;73%;8;1;0;2;5
8036;0;11;2;63%;570;84%;6;0;0;2;8
8037;1;6;1;21%;170;62%;10;4;1;1;0
8037;0;15;4;79%;572;90%;14;3;0;5;12
8038;1;20;7;64%;567;87%;15;1;1;3;6
8038;0;9;4;36%;327;76%;12;3;1;1;2
8039;1;25;9;49%;426;83%;18;2;0;0;5
8039;0;14;6;51%;443;81%;8;2;0;2;4
8041;1;11;5;33%;277;72%;15;3;0;1;4
8041;0;25;7;67%;533;88%;13;2;0;5;11
8043;1;12;3;42%;318;76%;9;1;0;2;3
8043;0;11;1;58%;420;84%;20;3;0;2;7
8042;1;18;9;42%;308;76%;24;4;0;2;5
8042;0;13;6;58%;417;82%;11;3;0;1;9
8044;1;15;9;44%;359;76%;16;2;0;1;6
8044;0;14;8;56%;468;84%;14;0;0;4;4
8045;1;13;3;64%;590;85%;21;2;0;0;6
8045;0;9;2;36%;336;76%;21;3;0;2;3
8046;1;11;2;55%;497;86%;14;1;0;3;6
8046;0;11;3;45%;415;86%;15;2;0;0;6
8047;1;7;1;44%;321;76%;15;4;0;0;8
8047;0;21;6;56%;416;83%;13;2;0;1;10
8048;1;8;3;26%;251;69%;10;0;0;3;5
8048;0;18;4;74%;700;87%;9;1;0;3;8
8050;1;9;2;47%;451;82%;11;3;0;1;3
8050;0;16;2;53%;486;86%;15;4;0;2;8
8052;1;13;3;56%;528;84%;20;4;0;2;1
8052;0;14;4;44%;410;81%;11;1;0;4;6
8051;1;4;1;42%;401;75%;16;2;1;3;1
8051;0;19;6;58%;536;82%;16;0;0;0;4
8053;1;20;6;54%;478;83%;20;1;0;0;9
8053;0;9;4;46%;408;80%;11;1;0;0;4
8054;1;11;1;58%;511;89%;9;2;0;4;2
8054;0;12;3;42%;363;83%;16;1;0;1;5
8055;1;17;7;60%;493;87%;14;4;0;1;5
8055;0;10;4;40%;335;81%;16;2;0;0;4
8056;1;19;5;60%;411;79%;13;3;0;9;11
8056;0;10;7;40%;286;71%;14;4;0;3;7
8057;1;10;2;54%;406;84%;16;2;0;2;7
8057;0;16;5;46%;359;81%;12;3;0;0;5
8058;1;15;6;55%;416;86%;12;1;0;1;9
8058;0;12;3;45%;369;85%;20;1;0;1;5
8059;1;15;7;43%;409;84%;16;1;0;0;5
8059;0;10;1;57%;532;86%;19;1;1;3;4
7947;1;12;4;54%;461;83%;18;2;0;4;4
7947;0;18;6;46%;397;81%;12;0;0;2;7
7946;1;15;2;62%;502;86%;18;2;1;0;8
7946;0;12;4;38%;322;74%;14;3;0;1;5
8060;1;14;5;46%;388;77%;15;0;1;1;5
8060;0;8;2;54%;453;79%;16;1;1;1;5
8061;1;28;11;64%;560;85%;10;1;0;1;9
8061;0;10;5;36%;319;74%;20;4;0;0;4
8062;1;10;2;40%;377;80%;18;1;0;1;3
8062;0;12;4;60%;555;86%;13;2;0;1;8
8063;1;17;7;52%;385;80%;20;0;0;0;7
8063;0;8;5;48%;365;78%;21;1;0;2;4
8065;1;3;1;25%;234;64%;13;2;0;0;2
8065;0;19;5;75%;671;88%;12;3;0;2;11
8064;1;13;7;55%;446;84%;18;3;0;2;4
8064;0;10;3;45%;376;80%;22;4;0;2;5
8067;1;15;4;60%;516;85%;8;5;0;1;8
8067;0;7;2;40%;347;78%;14;5;0;0;1
8068;1;14;4;55%;384;83%;16;3;1;4;2
8068;0;10;4;45%;317;77%;15;3;1;0;4
8066;1;24;11;60%;488;82%;15;2;0;2;11
8066;0;5;2;40%;361;72%;13;3;0;0;0
8069;1;;;;;;;;;;
8069;0;;;;;;;;;;
8070;1;13;4;62%;558;85%;19;2;0;0;6
8070;0;6;2;38%;337;76%;16;2;0;0;3
8071;1;16;7;63%;572;89%;14;0;0;1;8
8071;0;14;1;37%;335;78%;16;3;0;1;6
8073;1;13;6;47%;454;85%;18;4;0;0;4
8073;0;10;1;53%;496;88%;15;2;1;1;6
8072;1;11;5;49%;466;83%;18;2;0;1;6
8072;0;13;3;51%;475;84%;21;2;0;4;6
8074;1;25;8;52%;431;84%;17;3;0;1;5
8074;0;15;5;48%;415;81%;12;2;0;2;3
8075;1;12;3;43%;347;76%;19;3;0;0;5
8075;0;10;5;57%;472;85%;15;2;0;4;4
8076;1;11;4;35%;298;75%;16;4;0;0;2
8076;0;19;4;65%;534;86%;15;4;0;2;5
8077;1;7;3;31%;263;75%;9;2;1;1;1
8077;0;15;4;69%;577;88%;19;3;0;2;8
8078;1;15;1;63%;579;89%;11;3;0;2;3
8078;0;13;4;37%;350;79%;12;2;0;2;3
8079;1;13;2;47%;404;78%;18;3;1;2;7
8079;0;8;5;53%;460;83%;22;3;0;1;2
8080;1;13;4;37%;344;77%;14;2;0;3;5
8080;0;8;3;63%;571;86%;25;5;0;2;5
8082;1;10;2;45%;408;88%;20;1;0;0;2
8082;0;12;2;55%;498;86%;12;0;0;0;4
8081;1;9;3;47%;424;84%;15;2;0;2;8
8081;0;13;4;53%;483;83%;17;1;0;0;4
8083;1;23;11;67%;614;85%;14;0;0;4;8
8083;0;4;3;33%;315;67%;11;1;0;1;1
8084;1;8;2;48%;401;77%;26;2;0;0;3
8084;0;12;1;52%;429;83%;18;3;0;0;4
8085;1;11;6;56%;402;75%;17;2;0;3;4
8085;0;11;4;44%;314;72%;14;2;1;2;7
8086;1;17;3;63%;528;85%;11;3;0;0;6
8086;0;11;4;37%;314;78%;15;1;1;0;8
8087;1;24;8;53%;368;76%;17;1;0;0;7
8087;0;19;5;47%;336;77%;18;1;0;2;11
8089;1;15;4;39%;304;77%;9;4;1;2;6
8089;0;10;3;61%;475;80%;10;1;1;1;6
8088;1;13;6;45%;404;75%;19;2;0;3;6
8088;0;14;4;55%;483;80%;14;0;0;2;1
8049;1;31;12;66%;562;85%;12;1;0;1;9
8049;0;7;4;34%;299;67%;12;4;0;4;4
8090;1;16;5;55%;431;82%;13;3;0;1;6
8090;0;12;9;45%;382;77%;20;2;0;2;2
8091;1;10;4;51%;479;83%;11;3;1;1;1
8091;0;16;3;49%;458;81%;13;2;0;0;4
8092;1;12;3;59%;400;79%;18;3;0;1;7
8092;0;8;1;41%;288;65%;21;3;0;2;2
8095;1;16;9;62%;545;84%;18;3;0;2;8
8095;0;13;6;38%;332;77%;14;3;1;1;2
8093;1;14;8;66%;571;85%;11;3;0;0;9
8093;0;11;3;34%;295;70%;9;1;0;3;4
8094;1;13;5;48%;438;81%;6;3;0;1;2
8094;0;14;8;52%;450;84%;19;2;0;3;7
8096;1;19;10;66%;606;84%;16;2;0;1;5
8096;0;12;3;34%;314;70%;14;1;0;2;1
8097;1;10;4;49%;402;79%;16;5;0;1;5
8097;0;13;3;51%;403;77%;18;3;2;3;2
8102;1;11;1;36%;271;75%;10;3;2;1;2
8102;0;17;6;64%;454;87%;20;5;0;2;11
8101;1;18;4;57%;442;84%;18;5;0;1;9
8101;0;6;2;43%;341;77%;25;2;0;0;1
8100;1;6;3;59%;539;84%;17;3;0;2;4
8100;0;17;4;41%;389;75%;16;3;0;2;3
8103;1;8;1;63%;534;88%;24;4;0;1;2
8103;0;11;2;37%;316;79%;15;2;0;2;7
8104;1;19;7;38%;314;76%;14;4;0;1;10
8104;0;9;6;62%;530;83%;13;5;0;2;3
8105;1;13;7;53%;524;87%;17;1;0;1;6
8105;0;8;3;47%;482;82%;11;1;0;0;3
8106;1;18;4;50%;449;82%;13;2;0;1;8
8106;0;3;1;50%;464;78%;13;2;0;0;6
8107;1;10;4;52%;464;82%;14;2;0;0;1
8107;0;14;3;48%;422;86%;19;3;1;2;7
8109;1;13;6;33%;294;75%;14;4;0;1;2
8109;0;20;4;67%;555;86%;14;1;0;1;8
8108;1;23;6;63%;533;84%;18;2;0;3;11
8108;0;12;4;37%;326;72%;11;1;0;0;5
8110;1;17;8;64%;547;82%;12;1;0;1;9
8110;0;12;4;36%;313;69%;18;2;0;2;6
8111;1;14;5;54%;408;79%;17;0;0;1;6
8111;0;7;1;46%;361;73%;15;3;0;3;4
8112;1;15;4;36%;270;67%;22;3;0;1;5
8112;0;15;6;64%;493;82%;12;1;0;1;8
8113;1;26;9;77%;699;88%;10;1;0;2;13
8113;0;3;0;23%;224;56%;11;0;0;1;4
8115;1;21;5;57%;474;86%;15;1;0;0;6
8115;0;12;4;43%;360;79%;17;4;0;2;3
8114;1;19;8;47%;275;77%;13;5;0;2;10
8114;0;9;2;53%;301;80%;18;4;0;3;8
8117;1;5;1;66%;557;90%;15;3;0;1;4
8117;0;8;2;34%;291;78%;11;1;0;1;2
8116;1;10;5;28%;244;68%;16;6;0;1;1
8116;0;16;6;72%;616;87%;16;5;0;1;7
8120;1;12;7;61%;493;85%;17;3;1;1;4
8120;0;10;4;39%;314;73%;19;4;1;0;2
8122;1;5;1;30%;248;69%;22;2;0;0;0
8122;0;14;5;70%;557;86%;18;5;0;0;12
8121;1;8;3;34%;314;64%;16;4;0;2;2
8121;0;7;0;66%;580;78%;13;3;1;2;4
8123;1;4;1;43%;387;82%;14;2;1;0;3
8123;0;11;4;57%;481;88%;18;1;0;1;7
8124;1;17;7;54%;446;86%;18;4;0;2;6
8124;0;13;7;46%;396;85%;18;3;0;0;4
8125;1;11;3;41%;340;73%;17;2;1;3;2
8125;0;12;2;59%;474;81%;15;1;0;3;5
8126;1;9;6;57%;463;83%;19;4;0;2;6
8126;0;21;6;43%;345;80%;13;2;0;3;9
8127;1;19;10;46%;354;77%;16;5;0;2;2
8127;0;7;1;54%;401;81%;20;7;0;5;6
8128;1;19;8;35%;300;76%;10;2;0;2;3
8128;0;16;2;65%;546;85%;12;1;0;0;9
8129;1;11;3;56%;579;86%;13;1;0;1;3
8129;0;13;7;44%;466;84%;12;1;0;0;4
8130;1;21;6;63%;482;85%;20;3;0;3;10
8130;0;11;5;37%;297;77%;14;2;0;4;3
8131;1;20;9;65%;503;85%;9;2;0;1;10
8131;0;8;3;35%;272;69%;19;0;1;1;2
8132;1;16;5;45%;339;73%;22;3;0;2;7
8132;0;6;2;55%;421;75%;25;4;0;2;3
8133;1;9;3;44%;376;78%;17;1;0;0;0
8133;0;8;3;56%;468;81%;19;3;0;1;4
8134;1;12;4;60%;526;88%;9;2;1;0;9
8134;0;10;3;40%;369;82%;13;3;0;2;3
8135;1;12;2;48%;413;74%;15;1;0;1;5
8135;0;4;0;52%;448;75%;20;4;0;1;3
8136;1;9;4;30%;283;71%;21;5;0;1;2
8136;0;13;5;70%;635;87%;13;4;0;1;7
8137;1;20;5;59%;499;85%;19;2;0;1;4
8137;0;10;3;41%;361;80%;17;3;0;1;4
8138;1;12;4;59%;569;86%;12;0;0;1;4
8138;0;13;4;41%;396;82%;13;1;0;2;5
8139;1;25;6;54%;441;84%;17;0;0;4;9
8139;0;3;0;46%;392;76%;13;3;0;0;1
8118;1;13;6;33%;256;78%;14;3;0;1;4
8118;0;8;1;67%;523;89%;11;3;0;2;7
8141;1;13;3;64%;573;82%;14;0;0;2;4
8141;0;14;4;36%;328;78%;21;2;0;1;2
8140;1;10;7;39%;302;71%;24;1;0;1;2
8140;0;12;6;61%;479;81%;18;2;0;2;7
8142;1;11;1;48%;347;80%;14;5;0;3;8
8142;0;16;8;52%;376;82%;12;1;0;0;10
8143;1;8;1;33%;269;62%;29;3;0;2;6
8143;0;13;4;67%;544;83%;11;5;0;1;6
8145;1;12;5;49%;395;83%;15;2;0;1;2
8145;0;7;4;51%;404;83%;18;4;0;2;3
8144;1;16;7;61%;749;90%;8;1;0;1;3
8144;0;11;3;39%;473;84%;14;2;0;0;4
8147;1;9;5;51%;455;84%;15;2;0;3;3
8147;0;15;5;49%;440;85%;8;2;0;3;5
8146;1;20;7;66%;559;88%;15;2;0;1;11
8146;0;10;5;34%;293;77%;16;1;0;2;4
8148;1;16;2;54%;451;88%;12;3;0;1;7
8148;0;15;5;46%;401;86%;12;4;0;1;5
8149;1;12;3;61%;439;81%;16;0;0;2;7
8149;0;11;5;39%;273;70%;18;3;0;0;3
7998;1;21;6;65%;550;87%;8;1;0;1;9
7998;0;10;6;35%;317;76%;24;2;0;1;1
8098;1;12;5;47%;358;82%;11;2;0;1;4
8098;0;18;5;53%;394;82%;20;0;0;1;11
8150;1;12;7;53%;444;88%;16;2;0;0;5
8150;0;8;1;47%;383;82%;13;4;0;0;9
8152;1;13;4;61%;525;84%;22;0;0;2;9
8152;0;5;4;39%;344;81%;13;2;0;1;2
8151;1;23;9;62%;656;88%;16;1;0;0;4
8151;0;6;1;38%;402;81%;18;3;0;1;4
8153;1;8;2;60%;487;85%;20;2;0;1;1
8153;0;14;3;40%;334;73%;15;2;1;1;4
8154;1;17;5;70%;685;87%;7;2;0;2;7
8154;0;6;3;30%;298;71%;19;4;0;2;4
8155;1;11;5;46%;400;78%;11;4;0;2;2
8155;0;18;4;54%;455;82%;12;1;1;1;7
8157;1;13;4;51%;454;80%;20;2;0;1;4
8157;0;7;2;49%;455;80%;20;4;0;0;4
8156;1;19;6;59%;481;87%;18;1;0;3;7
8156;0;11;6;41%;355;78%;15;1;0;2;5
8158;1;7;1;32%;300;74%;12;1;2;3;4
8158;0;15;3;68%;618;91%;14;1;0;1;12
8159;1;11;1;63%;431;84%;17;1;0;1;10
8159;0;12;4;37%;260;77%;16;3;0;2;5
8099;1;11;6;31%;303;76%;20;5;0;2;5
8099;0;18;4;69%;659;89%;13;3;0;1;5
8160;1;11;6;55%;463;87%;25;2;0;2;10
8160;0;4;3;45%;397;81%;19;4;0;4;2
8161;1;11;3;53%;462;81%;13;2;0;1;4
8161;0;11;2;47%;418;78%;25;2;0;2;3
8162;1;15;8;70%;619;88%;17;2;0;3;2
8162;0;6;1;30%;266;68%;19;0;0;0;0
8163;1;22;8;59%;470;87%;16;2;0;4;10
8163;0;4;1;41%;354;77%;15;1;0;2;1
8164;1;11;5;59%;421;86%;17;3;0;3;5
8164;0;9;3;41%;293;77%;24;3;0;0;4
8165;1;17;6;37%;351;81%;12;0;0;1;5
8165;0;17;8;63%;597;90%;15;2;0;1;9
8166;1;9;0;41%;283;74%;19;1;0;5;8
8166;0;16;6;59%;400;83%;18;2;1;4;9
8167;1;12;4;69%;486;85%;15;3;0;1;9
8167;0;11;6;31%;230;65%;18;2;0;3;3
7999;1;26;10;66%;680;90%;15;2;0;2;8
7999;0;5;2;34%;353;81%;17;2;0;1;1
8168;1;7;1;45%;361;79%;15;2;0;4;5
8168;0;11;4;55%;434;79%;21;3;0;0;5
7948;1;9;3;41%;324;75%;16;3;0;0;2
7948;0;15;6;59%;466;84%;19;0;0;1;9
8170;1;13;5;45%;343;77%;12;2;1;2;3
8170;0;9;4;55%;412;81%;15;2;1;0;4
8172;1;15;5;60%;386;80%;14;3;0;2;8
8172;0;11;5;40%;263;69%;16;3;1;0;7
8171;1;13;3;34%;293;73%;16;1;1;0;5
8171;0;14;3;66%;569;89%;26;1;1;0;7
8173;1;27;13;70%;578;88%;16;4;0;2;15
8173;0;5;1;30%;254;73%;18;2;1;0;2
8174;1;9;2;53%;450;83%;12;2;0;1;6
8174;0;11;5;47%;412;86%;17;2;0;1;4
8175;1;9;3;43%;334;70%;17;4;0;2;3
8175;0;23;5;57%;423;79%;26;3;0;0;12
8176;1;13;7;64%;647;89%;17;4;0;0;11
8176;0;4;0;36%;381;79%;17;4;0;3;1
8177;1;22;10;60%;604;89%;9;2;0;1;5
8177;0;6;3;40%;408;85%;8;1;0;1;3
8178;1;9;2;64%;584;85%;18;2;0;4;3
8178;0;10;3;36%;315;76%;14;6;0;5;4
8179;1;12;3;68%;421;85%;17;3;0;4;15
8179;0;10;2;32%;207;63%;21;3;0;2;1
8119;1;31;14;66%;646;90%;12;0;0;1;12
8119;0;8;1;34%;353;80%;8;2;1;0;0
8181;1;16;5;42%;353;79%;20;2;0;4;5
8181;0;10;3;58%;488;86%;13;2;0;4;3
8180;1;14;7;53%;420;82%;17;3;0;0;2
8180;0;13;5;47%;388;74%;18;2;0;2;5
8183;1;12;3;48%;416;82%;23;4;0;0;4
8183;0;12;2;52%;445;84%;19;5;0;0;6
8182;1;15;7;60%;511;88%;11;2;0;4;8
8182;0;18;7;40%;343;84%;20;3;0;1;7
8185;1;12;2;39%;298;73%;12;4;0;0;4
8185;0;17;5;61%;446;80%;10;1;0;2;9
8184;1;8;3;40%;344;76%;13;0;0;3;2
8184;0;12;6;60%;500;83%;15;3;0;2;8
8186;1;12;4;56%;457;86%;12;2;0;3;6
8186;0;6;3;44%;366;82%;11;1;0;2;4
8187;1;14;5;38%;313;70%;12;0;0;0;4
8187;0;17;6;62%;501;83%;8;1;0;1;5
8188;1;20;6;55%;447;85%;20;0;0;0;7
8188;0;14;3;45%;373;81%;14;1;0;0;6
8189;1;20;4;44%;404;84%;21;6;0;1;4
8189;0;10;4;56%;516;86%;14;2;0;0;2
8190;1;17;7;47%;485;82%;9;2;0;3;5
8190;0;14;6;53%;533;85%;10;2;1;3;3
8191;1;11;5;39%;278;78%;17;3;0;0;11
8191;0;5;2;61%;453;85%;18;4;0;0;6
8192;1;9;2;43%;402;85%;21;2;0;2;3
8192;0;13;1;57%;518;87%;9;1;1;2;7
